Gene	Hugo_Symbol	Chromosome	SYMBOL_SOURCE	HGNC_ID	Entrez_Gene_Id
ENSG00000080845	DLGAP4	20	HGNC	24476.0	22839
ENSG00000196090	PTPRT	20	HGNC	9682.0	11122
ENSG00000101052	IFT52	20	HGNC	15901.0	51098
ENSG00000101076	HNF4A	20	HGNC	5024.0	3172
ENSG00000196074	SYCP2	20	HGNC	11490.0	10388
ENSG00000173276	ZBTB21	21	HGNC	13083.0	49854
ENSG00000160299	PCNT	21	HGNC	16068.0	5116
ENSG00000215544	BCRP7	22	HGNC	39075.0	0
ENSG00000183765	CHEK2	22	HGNC	16627.0	11200
ENSG00000183765	CHEK2	22	HGNC	16627.0	11200
ENSG00000185133	INPP5J	22	HGNC	8956.0	27124
ENSG00000100191	SLC5A4	22	HGNC	11039.0	6527
ENSG00000047644	WWC3	X	HGNC	29237.0	55841
ENSG00000176896	TCEANC	X	HGNC	28277.0	170082
ENSG00000183337	BCOR	X	HGNC	20893.0	54880
ENSG00000086758	HUWE1	X	HGNC	30892.0	10075
ENSG00000130119	GNL3L	X	HGNC	25553.0	54552
ENSG00000102316	MAGED2	X	HGNC	16353.0	10916
ENSG00000189299	FOXR2	X	HGNC	30469.0	139628
ENSG00000184788	SATL1	X	HGNC	27992.0	340562
ENSG00000235999	RP11-403I13.8	1	Clone_based_vega_gene		0
ENSG00000143631	FLG	1	HGNC	3748.0	2312
ENSG00000162851	TFB2M	1	HGNC	18559.0	64216
ENSG00000123609	NMI	2	HGNC	7854.0	9111
ENSG00000155754	ALS2CR11	2	HGNC	14438.0	151254
ENSG00000196220	SRGAP3	3	HGNC	19744.0	9901
ENSG00000090402	SI	3	HGNC	10856.0	6476
ENSG00000179979	CRIPAK	4	HGNC	26619.0	285464
ENSG00000075539	FRYL	4	HGNC	29127.0	285527
ENSG00000113360	DROSHA	5	HGNC	17904.0	29102
ENSG00000049860	HEXB	5	HGNC	4879.0	3074
ENSG00000268923	AL645922.1	6	Clone_based_ensembl_gene		0
ENSG00000078053	AMPH	7	HGNC	471.0	273
ENSG00000147481	SNTG1	8	HGNC	13740.0	54212
ENSG00000172817	CYP7B1	8	HGNC	2652.0	9420
ENSG00000205176	REXO1L1P	8	HGNC	24660.0	254958
ENSG00000225411	RP11-764K9.1	9	Clone_based_vega_gene		0
ENSG00000225411	RP11-764K9.1	9	Clone_based_vega_gene		0
ENSG00000225411	RP11-764K9.1	9	Clone_based_vega_gene		0
ENSG00000138286	FAM149B1	10	HGNC	29162.0	317662
ENSG00000223756	TSSC2	11	HGNC	12384.0	650368
ENSG00000221840	OR4A5	11	HGNC	15162.0	81318
ENSG00000239306	RBM14	11	HGNC	14219.0	10432
ENSG00000226210	ABC7-42389800N19.1	12	Clone_based_vega_gene		0
ENSG00000139155	SLCO1C1	12	HGNC	13819.0	53919
ENSG00000198707	CEP290	12	HGNC	29021.0	80184
ENSG00000175820	CCDC168	13	HGNC	26851.0	643677
ENSG00000230373	GOLGA6L5P	15	HGNC	30472.0	374650
ENSG00000154227	CERS3	15	HGNC	23752.0	204219
ENSG00000077235	GTF3C1	16	HGNC	4664.0	2975
ENSG00000135697	BCMO1	16	HGNC	13815.0	53630
ENSG00000167723	TRPV3	17	HGNC	18084.0	162514
ENSG00000174282	ZBTB4	17	HGNC	23847.0	57659
ENSG00000205212	CCDC144NL	17	HGNC	33735.0	339184
ENSG00000262879	RP11-156P1.3	17	Clone_based_vega_gene		101927060
ENSG00000007314	SCN4A	17	HGNC	10591.0	6329
ENSG00000134775	FHOD3	18	HGNC	26178.0	80206
ENSG00000142408	CACNG8	19	HGNC	13628.0	59283
	Unknown	20			0
ENSG00000130943	PKDREJ	22	HGNC	9015.0	10343
ENSG00000188706	ZDHHC9	X	HGNC	18475.0	51114
ENSG00000048707	VPS13D	1	HGNC	23595.0	55187
ENSG00000142621	FHAD1	1	HGNC	29408.0	114827
ENSG00000219481	NBPF1	1	HGNC	26088.0	55672
ENSG00000033122	LRRC7	1	HGNC	18531.0	57554
ENSG00000162631	NTNG1	1	HGNC	23319.0	22854
ENSG00000134255	CEPT1	1	HGNC	24289.0	10390
ENSG00000231448	RP11-763B22.9	1	Clone_based_vega_gene		0
ENSG00000117360	PRPF3	1	HGNC	17348.0	9129
ENSG00000117360	PRPF3	1	HGNC	17348.0	9129
ENSG00000163125	RPRD2	1	HGNC	29039.0	23248
ENSG00000007933	FMO3	1	HGNC	3771.0	2328
ENSG00000233217	MROH3P	1	HGNC	33122.0	0
ENSG00000143353	LYPLAL1	1	HGNC	20440.0	127018
	Unknown	1			0
ENSG00000143776	CDC42BPA	1	HGNC	1737.0	8476
ENSG00000143761	ARF1	1	HGNC	652.0	375
ENSG00000119283	TRIM67	1	HGNC	31859.0	440730
ENSG00000198626	RYR2	1	HGNC	10484.0	6262
ENSG00000138031	ADCY3	2	HGNC	234.0	109
ENSG00000021574	SPAST	2	HGNC	11233.0	6683
ENSG00000115464	USP34	2	HGNC	20066.0	9736
ENSG00000144043	TEX261	2	HGNC	30712.0	113419
ENSG00000202174	RNA5-8SP5	2	HGNC	41959.0	0
ENSG00000048991	R3HDM1	2	HGNC	9757.0	23518
ENSG00000144285	SCN1A	2	HGNC	10585.0	6323
ENSG00000115419	GLS	2	HGNC	4331.0	2744
ENSG00000118997	DNAH7	2	HGNC	18661.0	56171
ENSG00000138411	HECW2	2	HGNC	29853.0	57520
ENSG00000079308	TNS1	2	HGNC	11973.0	7145
ENSG00000144560	VGLL4	3	HGNC	28966.0	9686
ENSG00000008226	DLEC1	3	HGNC	2899.0	9940
ENSG00000010282	HHATL	3	HGNC	13242.0	57467
ENSG00000144857	BOC	3	HGNC	17173.0	91653
ENSG00000144837	PLA1A	3	HGNC	17661.0	51365
ENSG00000163870	TPRA1	3	HGNC	30413.0	131601
ENSG00000263554	MIR4788	3	HGNC	41676.0	100616281
ENSG00000181804	SLC9A9	3	HGNC	20653.0	285195
ENSG00000244227	RP11-298O21.5	3	Clone_based_vega_gene		0
ENSG00000058056	USP13	3	HGNC	12611.0	8975
ENSG00000242808	SOX2-OT	3	HGNC	20209.0	347689
ENSG00000119231	SENP5	3	HGNC	28407.0	205564
ENSG00000127418	FGFRL1	4	HGNC	3693.0	53834
ENSG00000152990	GPR125	4	HGNC	13839.0	166647
	Unknown	4			0
ENSG00000251529	RP11-468N14.5	4	Clone_based_vega_gene		0
ENSG00000145384	FABP2	4	HGNC	3556.0	2169
ENSG00000109452	INPP4B	4	HGNC	6075.0	8821
ENSG00000151718	WWC2	4	HGNC	24148.0	80014
ENSG00000202215	RNU1-51P	4	HGNC	48393.0	0
ENSG00000215231	LINC01020	5	HGNC	27968.0	0
ENSG00000113407	TARS	5	HGNC	11572.0	6897
ENSG00000215158	RP11-1023L17.1	5	Clone_based_vega_gene		100653061
ENSG00000197822	OCLN	5	HGNC	8104.0	100506658
ENSG00000131507	NDFIP1	5	HGNC	17592.0	80762
ENSG00000022355	GABRA1	5	HGNC	4075.0	2554
ENSG00000182230	FAM153B	5	HGNC	27323.0	285596
ENSG00000175766	EIF4E1B	5	HGNC	33179.0	253314
ENSG00000050767	COL23A1	5	HGNC	22990.0	91522
ENSG00000087116	ADAMTS2	5	HGNC	218.0	9509
ENSG00000065029	ZNF76	6	HGNC	13149.0	7629
ENSG00000181577	C6orf223	6	HGNC	28692.0	221416
ENSG00000014123	UFL1	6	HGNC	23039.0	23376
ENSG00000182095	TNRC18	7	HGNC	11962.0	84629
ENSG00000155026	RSPH10B	7	HGNC	27362.0	222967
	Unknown	7			0
ENSG00000106443	PHF14	7	HGNC	22203.0	9678
ENSG00000136193	SCRN1	7	HGNC	22192.0	9805
ENSG00000211697	TRGV5	7	HGNC	12290.0	0
ENSG00000106078	COBL	7	HGNC	22199.0	23242
	Unknown	7			0
ENSG00000239069	Y_RNA	7	RFAM		0
ENSG00000002079	MYH16	7	HGNC	31038.0	84176
ENSG00000236279	CLEC2L	7	HGNC	21969.0	154790
ENSG00000133597	ADCK2	7	HGNC	19039.0	90956
ENSG00000257335	MGAM	7	HGNC	7043.0	8972
ENSG00000204983	PRSS1	7	HGNC	9475.0	5645
ENSG00000055609	KMT2C	7	HGNC	13726.0	58508
	Unknown	7			0
ENSG00000221027	AC068020.1	8	Clone_based_ensembl_gene		0
ENSG00000253893	FAM85B	8	HGNC	32160.0	101930341
ENSG00000104691	UBXN8	8	HGNC	30307.0	0
ENSG00000104368	PLAT	8	HGNC	9051.0	5327
ENSG00000185900	POMK	8	HGNC	26267.0	84197
ENSG00000147576	ADHFE1	8	HGNC	16354.0	137872
ENSG00000221029	AC016194.1	8	Clone_based_ensembl_gene		0
ENSG00000164684	ZNF704	8	HGNC	32291.0	619279
	Unknown	8			0
ENSG00000165071	TMEM71	8	HGNC	26572.0	137835
ENSG00000173068	BNC2	9	HGNC	30988.0	54796
	ENSR00001753145	9			0
	Unknown	9			0
ENSG00000119139	TJP2	9	HGNC	11828.0	9414
ENSG00000119333	WDR34	9	HGNC	28296.0	89891
ENSG00000130558	OLFM1	9	HGNC	17187.0	10439
ENSG00000165568	AKR1E2	10	HGNC	23437.0	83592
ENSG00000173848	NET1	10	HGNC	14592.0	10276
ENSG00000151468	CCDC3	10	HGNC	23813.0	83643
ENSG00000204174	NPY4R	10	HGNC	9329.0	100996758
ENSG00000223477	LINC00842	10	HGNC	44989.0	643650
ENSG00000264710	RN7SL453P	10	HGNC	46469.0	0
ENSG00000178645	C10orf53	10	HGNC	27421.0	282966
ENSG00000148541	FAM13C	10	HGNC	19371.0	220965
ENSG00000148660	CAMK2G	10	HGNC	1463.0	818
ENSG00000095464	PDE6C	10	HGNC	8787.0	5146
ENSG00000156374	PCGF6	10	HGNC	21156.0	84108
ENSG00000203867	RBM20	10	HGNC	27424.0	282996
ENSG00000175470	PPP2R2D	10	HGNC	23732.0	55844
	Unknown	10			0
ENSG00000110713	NUP98	11	HGNC	8068.0	4928
ENSG00000166436	TRIM66	11	HGNC	29005.0	9866
ENSG00000254764	TRIM53CP	11	HGNC	43979.0	0
ENSG00000205035	RP11-707M1.1	11	Clone_based_vega_gene		440040
ENSG00000149516	MS4A3	11	HGNC	7317.0	932
ENSG00000146670	CDCA5	11	HGNC	14626.0	113130
ENSG00000175513	TSGA10IP	11	HGNC	26555.0	254187
	Unknown	11			0
ENSG00000073921	PICALM	11	HGNC	15514.0	8301
ENSG00000166004	KIAA1731	11	HGNC	29366.0	85459
ENSG00000268640	AC026369.1	12	Clone_based_ensembl_gene		0
ENSG00000047621	C12orf4	12	HGNC	1184.0	57102
ENSG00000205592	MUC19	12	HGNC	14362.0	283463
ENSG00000177627	C12orf54	12	HGNC	28553.0	121273
ENSG00000197376	OR8S1	12	HGNC	19628.0	341568
ENSG00000065357	DGKA	12	HGNC	2849.0	1606
ENSG00000197728	RPS26	12	HGNC	10414.0	6231
ENSG00000177990	DPY19L2	12	HGNC	19414.0	283417
ENSG00000139304	PTPRQ	12	HGNC	9679.0	0
ENSG00000258251	RP11-256L6.4	12	Clone_based_vega_gene		0
ENSG00000135093	USP30	12	HGNC	20065.0	84749
ENSG00000186298	PPP1CC	12	HGNC	9283.0	5501
ENSG00000157782	CABP1	12	HGNC	1384.0	9478
ENSG00000196498	NCOR2	12	HGNC	7673.0	9612
ENSG00000132932	ATP8A2	13	HGNC	13533.0	51761
ENSG00000120669	SOHLH2	13	HGNC	26026.0	54937
ENSG00000215417	MIR17HG	13	HGNC	23564.0	407975
ENSG00000150403	TMCO3	13	HGNC	20329.0	55002
ENSG00000092295	TGM1	14	HGNC	11777.0	7051
ENSG00000092108	SCFD1	14	HGNC	20726.0	23256
ENSG00000151322	NPAS3	14	HGNC	19311.0	64067
ENSG00000165389	SPTSSA	14	HGNC	20361.0	171546
ENSG00000089916	GPATCH2L	14	HGNC	20210.0	55668
ENSG00000165521	EML5	14	HGNC	18197.0	161436
ENSG00000211958	IGHV3-38	14	HGNC	5601.0	0
ENSG00000261418	RP11-529J17.3	15	Clone_based_vega_gene		0
ENSG00000074603	DPP8	15	HGNC	16490.0	54878
ENSG00000186628	FSD2	15	HGNC	18024.0	123722
ENSG00000059145	UNKL	16	HGNC	14184.0	64718
ENSG00000166669	ATF7IP2	16	HGNC	20397.0	80063
ENSG00000237515	SHISA9	16	HGNC	37231.0	729993
ENSG00000260866	RP11-626K17.5	16	Clone_based_vega_gene		0
ENSG00000260518	BMS1P8	16	HGNC	49152.0	0
ENSG00000261440	CTD-2522B17.5	16	Clone_based_vega_gene		0
ENSG00000034713	GABARAPL2	16	HGNC	13291.0	11345
ENSG00000051523	CYBA	16	HGNC	2577.0	1535
ENSG00000181031	RPH3AL	17	HGNC	10296.0	9501
ENSG00000007237	GAS7	17	HGNC	4169.0	8522
ENSG00000187607	ZNF286A	17	Uniprot_gn	13501.0	57335
ENSG00000091536	MYO15A	17	HGNC	7594.0	51168
ENSG00000176208	ATAD5	17	HGNC	25752.0	79915
ENSG00000204913	LRRC3C	17	HGNC	40034.0	100505591
ENSG00000136457	CHAD	17	HGNC	1909.0	1101
ENSG00000154975	CA10	17	HGNC	1369.0	56934
ENSG00000108669	CYTH1	17	HGNC	9501.0	9267
ENSG00000173821	RNF213	17	HGNC	14539.0	57674
ENSG00000141568	FOXK2	17	HGNC	6036.0	3607
	Unknown	18			0
ENSG00000196628	TCF4	18	HGNC	11634.0	6925
ENSG00000183397	C19orf71	19	HGNC	34496.0	100128569
ENSG00000074842	C19orf10	19	HGNC	16948.0	56005
ENSG00000263409	MIR4747	19	HGNC	41827.0	100616337
ENSG00000161807	OR7G1	19	HGNC	8465.0	125962
ENSG00000141837	CACNA1A	19	HGNC	1388.0	773
ENSG00000141837	CACNA1A	19	HGNC	1388.0	773
ENSG00000132024	CC2D1A	19	HGNC	30237.0	54862
ENSG00000196437	ZNF569	19	HGNC	24737.0	148266
ENSG00000130402	ACTN4	19	HGNC	166.0	81
ENSG00000213921	LEUTX	19	HGNC	31953.0	342900
ENSG00000197446	CYP2F1	19	HGNC	2632.0	1572
ENSG00000125744	RTN2	19	HGNC	10468.0	6253
ENSG00000268864	CTB-167G5.5	19	Clone_based_vega_gene		0
ENSG00000131848	ZSCAN5A	19	HGNC	23710.0	79149
ENSG00000231934	RP4-610C12.1	20	Clone_based_vega_gene		101930560
ENSG00000198646	NCOA6	20	HGNC	15936.0	23054
	Unknown	21			0
	Unknown	21			0
ENSG00000142207	URB1	21	HGNC	17344.0	9875
ENSG00000183169	POM121L1P	22	HGNC	16439.0	25812
ENSG00000100346	CACNA1I	22	HGNC	1396.0	8911
ENSG00000159307	SCUBE1	22	HGNC	13441.0	80274
ENSG00000225271	RP11-66N5.2	X	Clone_based_vega_gene		0
ENSG00000186310	NAP1L3	X	HGNC	7639.0	4675
ENSG00000102081	FMR1	X	HGNC	3775.0	2332
ENSG00000226975	AC006987.6	Y	Clone_based_vega_gene		0
ENSG00000116213	WRAP73	1	HGNC	12759.0	49856
ENSG00000186715	MST1L	1	HGNC	7390.0	0
ENSG00000158195	WASF2	1	HGNC	12733.0	10163
ENSG00000134686	PHC2	1	HGNC	3183.0	1912
ENSG00000134686	PHC2	1	HGNC	3183.0	1912
ENSG00000121904	CSMD2	1	HGNC	19290.0	114784
ENSG00000174842	GLMN	1	HGNC	14373.0	11146
ENSG00000122406	RPL5	1	HGNC	10360.0	6125
ENSG00000155367	PPM1J	1	HGNC	20785.0	333926
ENSG00000150337	FCGR1A	1	HGNC	3613.0	2210
ENSG00000185966	LCE3E	1	HGNC	29463.0	353145
ENSG00000160741	CRTC2	1	HGNC	27301.0	200186
ENSG00000117152	RGS4	1	HGNC	10000.0	5999
ENSG00000198821	CD247	1	HGNC	1677.0	919
ENSG00000120370	GORAB	1	HGNC	25676.0	92344
ENSG00000143847	PPFIA4	1	HGNC	9248.0	8497
ENSG00000197520	FAM177B	1	HGNC	34395.0	400823
ENSG00000196071	OR2L13	1	HGNC	19578.0	284521
ENSG00000115705	TPO	2	HGNC	12015.0	7173
ENSG00000130508	PXDN	2	HGNC	14966.0	7837
ENSG00000163029	SMC6	2	HGNC	20466.0	79677
ENSG00000185013	NT5C1B	2	HGNC	17818.0	93034
ENSG00000153201	RANBP2	2	HGNC	9848.0	5903
ENSG00000115850	LCT	2	HGNC	6530.0	3938
ENSG00000080345	RIF1	2	HGNC	23207.0	55183
ENSG00000155657	TTN	2	HGNC	12403.0	7273
ENSG00000064933	PMS1	2	HGNC	9121.0	5378
ENSG00000157152	SYN2	3	HGNC	11495.0	0
ENSG00000174844	DNAH12	3	HGNC	2943.0	201625
ENSG00000184307	ZDHHC23	3	HGNC	28654.0	254887
ENSG00000051341	POLQ	3	HGNC	9186.0	10721
ENSG00000085276	MECOM	3	HGNC	3498.0	2122
ENSG00000236438	FAM157A	3	HGNC	34079.0	101928670
ENSG00000236438	FAM157A	3	HGNC	34079.0	101928670
ENSG00000226887	ERVMER34-1	4	HGNC	42970.0	100288413
ENSG00000138759	FRAS1	4	HGNC	19185.0	80144
ENSG00000163625	WDFY3	4	HGNC	20751.0	23001
ENSG00000152591	DSPP	4	HGNC	3054.0	1834
ENSG00000164035	EMCN	4	HGNC	16041.0	51705
ENSG00000145348	TBCK	4	HGNC	28261.0	93627
ENSG00000137473	TTC29	4	HGNC	29936.0	83894
ENSG00000218336	TENM3	4	HGNC	29944.0	55714
ENSG00000073578	SDHA	5	HGNC	10680.0	6389
ENSG00000185986	SDHAP3	5	HGNC	18781.0	0
ENSG00000164182	NDUFAF2	5	HGNC	28086.0	91942
ENSG00000113318	MSH3	5	HGNC	7326.0	4437
ENSG00000164284	GRPEL2	5	HGNC	21060.0	134266
ENSG00000113302	IL12B	5	HGNC	5970.0	3593
ENSG00000112679	DUSP22	6	HGNC	16077.0	56940
ENSG00000137274	BPHL	6	HGNC	1094.0	670
ENSG00000204544	MUC21	6	HGNC	21661.0	394263
ENSG00000224389	C4B	6	HGNC	1324.0	721
ENSG00000204248	COL11A2	6	HGNC	2187.0	1302
ENSG00000124701	APOBEC2	6	HGNC	605.0	10930
ENSG00000044090	CUL7	6	HGNC	21024.0	9820
ENSG00000171453	POLR1C	6	HGNC	20194.0	9533
ENSG00000170927	PKHD1	6	HGNC	9016.0	5314
ENSG00000188107	EYS	6	HGNC	21555.0	346007
ENSG00000164458	T	6	HGNC	11515.0	6862
ENSG00000182095	TNRC18	7	HGNC	11962.0	84629
ENSG00000078053	AMPH	7	HGNC	471.0	273
ENSG00000185467	KPNA7	7	HGNC	21839.0	402569
ENSG00000106330	MOSPD3	7	HGNC	25078.0	64598
ENSG00000106404	CLDN15	7	HGNC	2036.0	24146
ENSG00000146856	AGBL3	7	HGNC	27981.0	340351
ENSG00000055609	KMT2C	7	HGNC	13726.0	58508
ENSG00000175445	LPL	8	HGNC	6677.0	4023
ENSG00000046889	PREX2	8	HGNC	22950.0	80243
ENSG00000147601	TERF1	8	HGNC	11728.0	7013
ENSG00000104375	STK3	8	HGNC	11406.0	6788
ENSG00000104447	TRPS1	8	HGNC	12340.0	7227
ENSG00000136960	ENPP2	8	HGNC	3357.0	5168
ENSG00000160882	CYP11B1	8	HGNC	2591.0	1584
ENSG00000214929	SPATA31D1	9	HGNC	37283.0	389763
ENSG00000136834	OR1J1	9	HGNC	8208.0	347168
ENSG00000175854	SWI5	9	HGNC	31412.0	375757
ENSG00000197694	SPTAN1	9	HGNC	11273.0	6709
ENSG00000148408	CACNA1B	9	HGNC	1389.0	774
ENSG00000095564	BTAF1	10	HGNC	17307.0	9044
ENSG00000203780	FANK1	10	HGNC	23527.0	92565
ENSG00000170683	OR10A3	11	HGNC	8162.0	26496
ENSG00000149507	OOSP2	11	HGNC	26699.0	219990
ENSG00000133317	LGALS12	11	HGNC	15788.0	85329
ENSG00000173120	KDM2A	11	HGNC	13606.0	22992
ENSG00000137672	TRPC6	11	HGNC	12338.0	7225
ENSG00000109917	ZNF259	11	HGNC	13051.0	8882
ENSG00000236981	OR10G9	11	HGNC	15129.0	219870
ENSG00000111644	ACRBP	12	HGNC	17195.0	84519
ENSG00000126746	ZNF384	12	HGNC	11955.0	171017
ENSG00000186442	KRT3	12	HGNC	6440.0	3850
ENSG00000111364	DDX55	12	HGNC	20085.0	57696
ENSG00000136104	RNASEH2B	13	HGNC	25671.0	79621
ENSG00000068650	ATP11A	13	HGNC	13552.0	23250
ENSG00000196832	OR11G2	14	HGNC	15346.0	390439
ENSG00000198604	BAZ1A	14	HGNC	960.0	11177
ENSG00000213140	ELK2AP	14	HGNC	3323.0	0
ENSG00000134160	TRPM1	15	HGNC	7146.0	4308
ENSG00000128833	MYO5C	15	HGNC	7604.0	55930
ENSG00000137845	ADAM10	15	HGNC	188.0	102
ENSG00000221141	AC126323.1	15	Clone_based_ensembl_gene		0
ENSG00000007516	BAIAP3	16	HGNC	948.0	8938
ENSG00000167968	DNASE1L2	16	HGNC	2958.0	1775
ENSG00000010539	ZNF200	16	HGNC	12993.0	7752
ENSG00000103460	TOX3	16	HGNC	11972.0	27324
ENSG00000157353	FUK	16	HGNC	29500.0	197258
ENSG00000188176	SMTNL2	17	HGNC	24764.0	342527
ENSG00000141510	TP53	17	HGNC	11998.0	7157
ENSG00000007174	DNAH9	17	HGNC	2953.0	1770
ENSG00000263494	AC004702.2	17	Clone_based_vega_gene		0
ENSG00000181291	TMEM132E	17	HGNC	26991.0	124842
ENSG00000225485	ARHGAP23	17	HGNC	29293.0	57636
ENSG00000108588	CCDC47	17	HGNC	24856.0	57003
ENSG00000204347	BTBD17	17	HGNC	33758.0	388419
ENSG00000129646	QRICH2	17	HGNC	25326.0	84074
ENSG00000141564	RPTOR	17	HGNC	30287.0	57521
ENSG00000187531	SIRT7	17	HGNC	14935.0	51547
ENSG00000101680	LAMA1	18	HGNC	6481.0	284217
ENSG00000064687	ABCA7	19	HGNC	37.0	10347
ENSG00000178904	DPY19L3	19	HGNC	27120.0	147991
ENSG00000171747	LGALS4	19	HGNC	6565.0	3960
ENSG00000128000	ZNF780B	19	HGNC	33109.0	163131
ENSG00000198300	PEG3	19	HGNC	8826.0	5178
ENSG00000101310	SEC23B	20	HGNC	10702.0	10483
ENSG00000101210	EEF1A2	20	HGNC	3192.0	1917
ENSG00000182093	WRB	21	HGNC	12790.0	7485
ENSG00000243156	MICAL3	22	HGNC	24694.0	57553
ENSG00000215544	BCRP7	22	HGNC	39075.0	0
ENSG00000100346	CACNA1I	22	HGNC	1396.0	8911
ENSG00000188158	NHS	X	HGNC	7820.0	4810
ENSG00000177189	RPS6KA3	X	HGNC	10432.0	6197
ENSG00000196338	NLGN3	X	HGNC	14289.0	54413
ENSG00000147099	HDAC8	X	HGNC	13315.0	55869
ENSG00000157514	TSC22D3	X	HGNC	3051.0	1831
ENSG00000077274	CAPN6	X	HGNC	1483.0	827
ENSG00000147251	DOCK11	X	HGNC	23483.0	139818
ENSG00000198753	PLXNB3	X	HGNC	9105.0	5365
ENSG00000116138	DNAJC16	1	HGNC	29157.0	23341
ENSG00000126709	IFI6	1	HGNC	4054.0	2537
ENSG00000234264	RP4-694A7.4	1	Clone_based_vega_gene		101927220
	Unknown	1			0
ENSG00000134243	SORT1	1	HGNC	11186.0	6272
ENSG00000163386	NBPF10	1	HGNC	31992.0	25832
ENSG00000243452	NBPF15	1	HGNC	28791.0	284565
ENSG00000203812	HIST2H2AA4	1	HGNC	29668.0	8337
	ENSR00001514498	1			0
	ENSR00001623359	2			0
ENSG00000233991	AC116050.1	2	Clone_based_vega_gene		0
	Unknown	2			0
ENSG00000115524	SF3B1	2	HGNC	10768.0	23451
ENSG00000179934	CCR8	3	HGNC	1609.0	1237
ENSG00000169964	TMEM42	3	HGNC	28444.0	131616
	Unknown	3			0
ENSG00000163430	FSTL1	3	HGNC	3972.0	11167
ENSG00000242140	RP11-262M14.2	3	Clone_based_vega_gene		0
ENSG00000272792	RP11-141C7.4	3	Clone_based_vega_gene		0
ENSG00000127419	TMEM175	4	HGNC	28709.0	84286
ENSG00000163982	OTOP1	4	HGNC	19656.0	133060
ENSG00000047662	FAM184B	4	HGNC	29235.0	27146
ENSG00000163138	PACRGL	4	HGNC	28442.0	133015
ENSG00000169851	PCDH7	4	HGNC	8659.0	5099
	Unknown	4			0
ENSG00000189157	FAM47E	4	HGNC	34343.0	100129583
ENSG00000251321	PCAT4	4	HGNC	24853.0	118425
ENSG00000138814	PPP3CA	4	HGNC	9314.0	5530
ENSG00000138658	C4orf21	4	HGNC	25654.0	55345
ENSG00000248771	RP11-294O2.2	4	Clone_based_vega_gene		100505989
ENSG00000251165	F11-AS1	4	HGNC	27725.0	285441
	Unknown	4			0
ENSG00000109536	FRG1	4	HGNC	3954.0	2483
	Unknown	5			0
	Unknown	5			0
ENSG00000250421	RP11-83M16.6	5	Clone_based_vega_gene		0
ENSG00000241059	CTD-2061E19.6	5	Clone_based_vega_gene		0
ENSG00000250080	CTB-88F18.2	5	Clone_based_vega_gene		0
	ENSR00001702182	5			0
	Unknown	6			0
ENSG00000272514	C6ORF165	6	Uniprot_gn		154313
ENSG00000112414	GPR126	6	HGNC	13841.0	57211
ENSG00000112031	MTRF1L	6	HGNC	21051.0	54516
ENSG00000224316	RP11-479O9.2	7	Clone_based_vega_gene		0
ENSG00000158517	NCF1	7	HGNC	7660.0	653361
ENSG00000135164	DMTF1	7	HGNC	14603.0	9988
ENSG00000230927	TMBIM7P	7	HGNC	49212.0	0
ENSG00000055609	KMT2C	7	HGNC	13726.0	58508
ENSG00000104611	SH2D4A	8	HGNC	26102.0	63898
ENSG00000253658	RP11-600K15.1	8	Clone_based_vega_gene		100505718
ENSG00000164823	OSGIN2	8	HGNC	1355.0	734
ENSG00000147655	RSPO2	8	HGNC	28583.0	340419
	Unknown	8			0
ENSG00000137100	DCTN3	9	HGNC	2713.0	11258
ENSG00000202474	RNA5SP283	9	HGNC	43183.0	0
ENSG00000081386	ZNF510	9	HGNC	29161.0	22869
ENSG00000188152	NUTM2G	9	HGNC	23449.0	441457
ENSG00000233901	RP11-65J3.1	9	Clone_based_vega_gene		0
ENSG00000126878	AIF1L	9	HGNC	28904.0	83543
ENSG00000159069	FBXW5	9	HGNC	13613.0	54461
ENSG00000107890	ANKRD26	10	HGNC	29186.0	22852
ENSG00000224812	TMEM72-AS1	10	HGNC	27349.0	220980
	Unknown	10			0
ENSG00000226381	RP11-119F19.2	10	Clone_based_vega_gene		101060691
ENSG00000065618	COL17A1	10	HGNC	2194.0	1308
ENSG00000148737	TCF7L2	10	HGNC	11641.0	6934
ENSG00000148848	ADAM12	10	HGNC	190.0	8038
ENSG00000237941	KCNQ1DN	11	HGNC	13335.0	55539
ENSG00000110328	GALNT18	11	HGNC	30488.0	374378
ENSG00000255451	RP11-58K22.1	11	Clone_based_vega_gene		0
ENSG00000182053	TRIM49B	11	HGNC	42955.0	283116
ENSG00000156599	ZDHHC5	11	HGNC	18472.0	25921
ENSG00000255327	RP11-555G19.1	11	Clone_based_vega_gene		0
ENSG00000110799	VWF	12	HGNC	12726.0	7450
ENSG00000064115	TM7SF3	12	HGNC	23049.0	51768
ENSG00000177359	RP11-551L14.1	12	Clone_based_vega_gene		144203
ENSG00000111249	CUX2	12	HGNC	19347.0	23316
ENSG00000269923	RP11-214K3.24	12	Clone_based_vega_gene		0
ENSG00000139364	TMEM132B	12	HGNC	29397.0	114795
ENSG00000111452	GPR133	12	HGNC	19893.0	283383
ENSG00000172458	IL17D	13	HGNC	5984.0	53342
ENSG00000134900	TPP2	13	HGNC	12016.0	7174
ENSG00000100897	DCAF11	14	HGNC	20258.0	80344
ENSG00000090061	CCNK	14	HGNC	1596.0	8812
ENSG00000254398	RP11-578F21.2	15	Clone_based_vega_gene		0
	ENSR00001574203	15			0
